Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-08-05 11:04:00-04:00,773.5,773.6400146484375,773.3499755859375,773.6300048828125,66318,0.0,0.0,0.0
2026-08-05 11:05:00-04:00,773.6300048828125,773.75,773.3800048828125,773.3989868164062,93172,0.0,0.0,0.0
2026-08-05 11:06:00-04:00,773.3599853515625,773.6199951171875,773.1649780273438,773.52001953125,98100,0.0,0.0,0.0
2026-08-05 11:07:00-04:00,773.52001953125,773.7349853515625,773.489990234375,773.5499877929688,87813,0.0,0.0,0.0
2026-08-05 11:08:00-04:00,773.5549926757812,773.5900268554688,773.2899780273438,773.3049926757812,68843,0.0,0.0,0.0
2026-08-05 11:09:00-04:00,773.3099975585938,773.864990234375,773.280029296875,773.6300048828125,65336,0.0,0.0,0.0
2026-08-05 11:10:00-04:00,773.6300048828125,773.780029296875,773.4600219726562,773.780029296875,80844,0.0,0.0,0.0
2026-08-05 11:11:00-04:00,773.77001953125,773.9149780273438,773.385009765625,773.4600219726562,54971,0.0,0.0,0.0
2026-08-05 11:12:00-04:00,773.4450073242188,773.7100219726562,773.4099731445312,773.4099731445312,48416,0.0,0.0,0.0
2026-08-05 11:13:00-04:00,773.4000244140625,773.4099731445312,773.030029296875,773.0499877929688,67056,0.0,0.0,0.0
2026-08-05 11:14:00-04:00,773.0449829101562,773.219482421875,773.010009765625,773.0599975585938,47449,0.0,0.0,0.0
2026-08-05 11:15:00-04:00,773.0700073242188,773.1599731445312,772.530029296875,772.5399780273438,89689,0.0,0.0,0.0
2026-08-05 11:16:00-04:00,772.5399780273438,772.6649780273438,772.3499755859375,772.6649780273438,224378,0.0,0.0,0.0
2026-08-05 11:17:00-04:00,772.6500244140625,772.6798706054688,772.0750122070312,772.0750122070312,152409,0.0,0.0,0.0
2026-08-05 11:18:00-04:00,772.0800170898438,772.0999755859375,771.0,771.8099975585938,419590,0.0,0.0,0.0
2026-08-05 11:19:00-04:00,771.8200073242188,772.4500122070312,771.780029296875,772.4199829101562,136149,0.0,0.0,0.0
2026-08-05 11:20:00-04:00,772.409912109375,772.489990234375,772.0900268554688,772.489990234375,102976,0.0,0.0,0.0
2026-08-05 11:21:00-04:00,772.4849853515625,772.6699829101562,772.3472900390625,772.625,76706,0.0,0.0,0.0
2026-08-05 11:22:00-04:00,772.6199951171875,772.625,772.3200073242188,772.3400268554688,41950,0.0,0.0,0.0
2026-08-05 11:23:00-04:00,772.3499755859375,772.5700073242188,772.2100219726562,772.219970703125,51733,0.0,0.0,0.0
2026-08-05 11:24:00-04:00,772.2100219726562,772.5900268554688,772.0800170898438,772.2691040039062,65874,0.0,0.0,0.0
2026-08-05 11:25:00-04:00,772.1500854492188,772.25,771.8599853515625,771.9600219726562,89166,0.0,0.0,0.0
2026-08-05 11:26:00-04:00,771.9450073242188,772.1199951171875,771.8699951171875,772.0050048828125,83719,0.0,0.0,0.0
2026-08-05 11:27:00-04:00,772.010009765625,772.219970703125,771.9149780273438,772.010009765625,137157,0.0,0.0,0.0
2026-08-05 11:28:00-04:00,772.010009765625,772.010009765625,771.5499877929688,771.5800170898438,117080,0.0,0.0,0.0
2026-08-05 11:29:00-04:00,771.5700073242188,771.9199829101562,771.52001953125,771.7100219726562,103615,0.0,0.0,0.0
2026-08-05 11:30:00-04:00,771.7000122070312,772.1099853515625,771.6799926757812,772.0999755859375,61636,0.0,0.0,0.0
2026-08-05 11:31:00-04:00,772.10498046875,772.52001953125,772.0700073242188,772.3400268554688,85032,0.0,0.0,0.0
2026-08-05 11:32:00-04:00,772.3400268554688,772.5,772.2899780273438,772.3900146484375,47817,0.0,0.0,0.0
2026-08-05 11:33:00-04:00,772.3800048828125,772.4495849609375,772.1801147460938,772.3200073242188,41637,0.0,0.0,0.0
2026-08-05 11:34:00-04:00,772.3099975585938,772.3900146484375,771.8099975585938,771.875,64529,0.0,0.0,0.0
2026-08-05 11:35:00-04:00,771.8800048828125,772.0999755859375,771.8499755859375,772.0399780273438,67625,0.0,0.0,0.0
2026-08-05 11:36:00-04:00,772.0700073242188,772.0700073242188,771.8300170898438,772.02001953125,60721,0.0,0.0,0.0
2026-08-05 11:37:00-04:00,772.02001953125,772.2100219726562,771.9249877929688,772.0999755859375,65415,0.0,0.0,0.0
2026-08-05 11:38:00-04:00,772.10498046875,772.1300048828125,771.8800048828125,771.9000244140625,59307,0.0,0.0,0.0
2026-08-05 11:39:00-04:00,771.9000244140625,772.2999877929688,771.8099975585938,772.14501953125,64371,0.0,0.0,0.0
2026-08-05 11:40:00-04:00,772.1500244140625,772.260009765625,771.9400024414062,771.9749755859375,57999,0.0,0.0,0.0
2026-08-05 11:41:00-04:00,771.97998046875,772.0299072265625,771.6749877929688,772.0299072265625,69448,0.0,0.0,0.0
2026-08-05 11:42:00-04:00,772.0050048828125,772.2000122070312,771.860107421875,772.2000122070312,60426,0.0,0.0,0.0
2026-08-05 11:43:00-04:00,772.2000122070312,772.2000122070312,771.8599853515625,771.97998046875,45023,0.0,0.0,0.0
2026-08-05 11:44:00-04:00,772.0,772.010009765625,771.8300170898438,772.010009765625,46977,0.0,0.0,0.0
2026-08-05 11:45:00-04:00,772.02001953125,772.030029296875,771.5900268554688,771.8200073242188,51240,0.0,0.0,0.0
2026-08-05 11:46:00-04:00,771.7999877929688,771.8499755859375,771.5850219726562,771.7449951171875,39808,0.0,0.0,0.0
2026-08-05 11:47:00-04:00,771.72998046875,771.780029296875,771.5499877929688,771.5900268554688,52250,0.0,0.0,0.0
2026-08-05 11:48:00-04:00,771.6300048828125,771.75,771.52001953125,771.719970703125,46427,0.0,0.0,0.0
2026-08-05 11:49:00-04:00,771.72998046875,771.780029296875,771.25,771.340576171875,109541,0.0,0.0,0.0
2026-08-05 11:50:00-04:00,771.3375244140625,771.5499877929688,771.25,771.4000244140625,64697,0.0,0.0,0.0
2026-08-05 11:51:00-04:00,771.39501953125,771.4299926757812,771.1699829101562,771.2150268554688,66241,0.0,0.0,0.0
2026-08-05 11:52:00-04:00,771.2000122070312,771.3200073242188,771.1300048828125,771.1950073242188,77457,0.0,0.0,0.0
2026-08-05 11:53:00-04:00,771.1900024414062,771.5750122070312,771.1799926757812,771.4650268554688,92417,0.0,0.0,0.0
2026-08-05 11:54:00-04:00,771.4500122070312,771.5700073242188,771.2000122070312,771.25,50030,0.0,0.0,0.0
2026-08-05 11:55:00-04:00,771.25,771.25,771.0800170898438,771.1300048828125,65217,0.0,0.0,0.0
2026-08-05 11:56:00-04:00,771.1099853515625,771.1400146484375,770.4400024414062,770.8800048828125,123163,0.0,0.0,0.0
2026-08-05 11:57:00-04:00,770.8499755859375,770.8499755859375,770.3300170898438,770.6599731445312,216878,0.0,0.0,0.0
2026-08-05 11:58:00-04:00,770.6500244140625,771.039794921875,770.5999755859375,770.9450073242188,153013,0.0,0.0,0.0
2026-08-05 11:59:00-04:00,770.9400024414062,771.1300048828125,770.6400146484375,770.64501953125,86327,0.0,0.0,0.0
2026-08-05 12:00:00-04:00,770.6300048828125,770.8099975585938,770.5399780273438,770.6749877929688,156044,0.0,0.0,0.0
2026-08-05 12:01:00-04:00,770.6699829101562,770.72998046875,770.510009765625,770.52001953125,90764,0.0,0.0,0.0
2026-08-05 12:02:00-04:00,770.52001953125,770.5549926757812,770.0800170898438,770.2550048828125,217827,0.0,0.0,0.0
2026-08-05 12:03:00-04:00,770.27001953125,770.5449829101562,770.1300048828125,770.5150146484375,140873,0.0,0.0,0.0
2026-08-05 12:04:00-04:00,770.510009765625,771.02001953125,770.5,770.8400268554688,72184,0.0,0.0,0.0
2026-08-05 12:05:00-04:00,770.8400268554688,770.8699951171875,770.5700073242188,770.7301025390625,82715,0.0,0.0,0.0
2026-08-05 12:06:00-04:00,770.7849731445312,770.8300170898438,770.3300170898438,770.4299926757812,87831,0.0,0.0,0.0
2026-08-05 12:07:00-04:00,770.4299926757812,770.6649780273438,770.3599853515625,770.404296875,112852,0.0,0.0,0.0
2026-08-05 12:08:00-04:00,770.4500122070312,770.469970703125,770.0206298828125,770.030029296875,106852,0.0,0.0,0.0
2026-08-05 12:09:00-04:00,770.02001953125,770.2899780273438,769.9099731445312,770.239990234375,146399,0.0,0.0,0.0
2026-08-05 12:10:00-04:00,770.239990234375,770.3699951171875,770.0900268554688,770.1599731445312,67138,0.0,0.0,0.0
2026-08-05 12:11:00-04:00,770.1400146484375,770.3599853515625,770.0700073242188,770.27001953125,79690,0.0,0.0,0.0
2026-08-05 12:12:00-04:00,770.2899780273438,770.3499145507812,769.9298095703125,770.2100219726562,105398,0.0,0.0,0.0
2026-08-05 12:13:00-04:00,770.1900024414062,770.3200073242188,770.0399780273438,770.1699829101562,67924,0.0,0.0,0.0
2026-08-05 12:14:00-04:00,770.1699829101562,770.469970703125,770.030029296875,770.4400024414062,72182,0.0,0.0,0.0
2026-08-05 12:15:00-04:00,770.4500122070312,770.5700073242188,770.22998046875,770.489990234375,104768,0.0,0.0,0.0
2026-08-05 12:16:00-04:00,770.4949951171875,771.1199951171875,770.4749755859375,770.9650268554688,147060,0.0,0.0,0.0
2026-08-05 12:17:00-04:00,770.9650268554688,771.0549926757812,770.75,770.8800048828125,107441,0.0,0.0,0.0
2026-08-05 12:18:00-04:00,770.885009765625,770.9099731445312,770.6500244140625,770.760009765625,85162,0.0,0.0,0.0
2026-08-05 12:19:00-04:00,770.77001953125,770.8099975585938,770.5,770.6099853515625,54767,0.0,0.0,0.0
2026-08-05 12:20:00-04:00,770.614990234375,771.3699951171875,770.5599975585938,771.3499755859375,106450,0.0,0.0,0.0
2026-08-05 12:21:00-04:00,771.3400268554688,771.760009765625,771.3400268554688,771.5999755859375,212984,0.0,0.0,0.0
2026-08-05 12:22:00-04:00,771.5999755859375,771.7000122070312,771.4400024414062,771.5999755859375,99136,0.0,0.0,0.0
2026-08-05 12:23:00-04:00,771.6099853515625,771.6400146484375,771.239990234375,771.239990234375,85519,0.0,0.0,0.0
2026-08-05 12:24:00-04:00,771.25,771.3699951171875,770.9099731445312,771.0800170898438,60277,0.0,0.0,0.0
2026-08-05 12:25:00-04:00,771.0750122070312,771.47998046875,771.0599975585938,771.4749755859375,104637,0.0,0.0,0.0
2026-08-05 12:26:00-04:00,771.4749755859375,771.7849731445312,771.4099731445312,771.7750244140625,110105,0.0,0.0,0.0
2026-08-05 12:27:00-04:00,771.7650146484375,772.0900268554688,771.719970703125,771.719970703125,173773,0.0,0.0,0.0
2026-08-05 12:28:00-04:00,771.7100219726562,771.8400268554688,771.6300048828125,771.8250122070312,78251,0.0,0.0,0.0
2026-08-05 12:29:00-04:00,771.8300170898438,772.1199951171875,771.8300170898438,772.0999755859375,100349,0.0,0.0,0.0
2026-08-05 12:30:00-04:00,772.0900268554688,772.219970703125,771.72998046875,771.739990234375,185469,0.0,0.0,0.0
2026-08-05 12:31:00-04:00,771.7349853515625,771.77001953125,771.52001953125,771.5700073242188,78738,0.0,0.0,0.0
2026-08-05 12:32:00-04:00,771.5900268554688,771.8400268554688,771.52001953125,771.7799072265625,55560,0.0,0.0,0.0
2026-08-05 12:33:00-04:00,771.77001953125,771.780029296875,771.2000122070312,771.3300170898438,49471,0.0,0.0,0.0
2026-08-05 12:34:00-04:00,771.3099975585938,771.72998046875,771.2999877929688,771.6900024414062,57819,0.0,0.0,0.0
2026-08-05 12:35:00-04:00,771.6900024414062,771.7000122070312,771.3599853515625,771.5372924804688,61619,0.0,0.0,0.0
2026-08-05 12:36:00-04:00,771.530029296875,771.6099853515625,771.3400268554688,771.5499877929688,49311,0.0,0.0,0.0
2026-08-05 12:37:00-04:00,771.5435791015625,771.6199951171875,771.4500122070312,771.5700073242188,55582,0.0,0.0,0.0
2026-08-05 12:38:00-04:00,771.5800170898438,771.7899780273438,771.5250244140625,771.780029296875,38008,0.0,0.0,0.0
2026-08-05 12:39:00-04:00,771.7899780273438,771.8394775390625,771.5,771.5599975585938,42811,0.0,0.0,0.0
2026-08-05 12:40:00-04:00,771.5499877929688,771.8099975585938,771.530029296875,771.7999877929688,49196,0.0,0.0,0.0
2026-08-05 12:41:00-04:00,771.8099975585938,772.0,771.75,771.760009765625,57107,0.0,0.0,0.0
2026-08-05 12:42:00-04:00,771.75,771.760009765625,771.3900146484375,771.4299926757812,52395,0.0,0.0,0.0
2026-08-05 12:43:00-04:00,771.4400024414062,771.719970703125,771.3770751953125,771.7000122070312,77462,0.0,0.0,0.0
2026-08-05 12:44:00-04:00,771.7100219726562,771.8300170898438,771.57470703125,771.5900268554688,88080,0.0,0.0,0.0
2026-08-05 12:45:00-04:00,771.5800170898438,771.75,771.4099731445312,771.6749877929688,80893,0.0,0.0,0.0
2026-08-05 12:46:00-04:00,771.6649780273438,771.6900024414062,771.385009765625,771.4400024414062,16157,0.0,0.0,0.0
2026-08-05 12:47:00-04:00,771.4600219726562,771.6140747070312,771.4550170898438,771.47998046875,43212,0.0,0.0,0.0
2026-08-05 12:48:00-04:00,771.4299926757812,771.5499877929688,771.2899780273438,771.5,31386,0.0,0.0,0.0
2026-08-05 12:49:00-04:00,771.4749755859375,771.5150146484375,771.3499755859375,771.4249877929688,23667,0.0,0.0,0.0
2026-08-05 12:50:00-04:00,771.4000244140625,771.8900146484375,771.385009765625,771.8900146484375,86037,0.0,0.0,0.0
2026-08-05 12:51:00-04:00,771.8599853515625,771.9400024414062,771.6699829101562,771.7449951171875,72658,0.0,0.0,0.0
2026-08-05 12:52:00-04:00,771.739990234375,771.9500122070312,771.6900024414062,771.760009765625,104555,0.0,0.0,0.0
2026-08-05 12:53:00-04:00,771.77001953125,772.0599975585938,771.7100219726562,772.0399780273438,109957,0.0,0.0,0.0
2026-08-05 12:54:00-04:00,772.0399780273438,772.0800170898438,771.8800048828125,772.010009765625,76143,0.0,0.0,0.0
2026-08-05 12:55:00-04:00,772.010009765625,772.052490234375,771.875,771.9400024414062,48523,0.0,0.0,0.0
2026-08-05 12:56:00-04:00,771.9299926757812,772.0800170898438,771.8599853515625,771.9000244140625,61188,0.0,0.0,0.0
2026-08-05 12:57:00-04:00,771.8900146484375,772.125,771.885009765625,772.0549926757812,93788,0.0,0.0,0.0
2026-08-05 12:58:00-04:00,772.0499877929688,772.1699829101562,771.780029296875,771.8499755859375,60894,0.0,0.0,0.0
2026-08-05 12:59:00-04:00,771.8499755859375,771.9199829101562,771.7050170898438,771.8524780273438,39792,0.0,0.0,0.0
2026-08-05 13:00:00-04:00,771.8900146484375,772.0700073242188,771.6400756835938,771.8499755859375,55284,0.0,0.0,0.0
2026-08-05 13:01:00-04:00,771.875,772.1599731445312,771.875,772.0994262695312,51574,0.0,0.0,0.0
2026-08-05 13:02:00-04:00,772.094970703125,772.094970703125,771.52001953125,771.5599975585938,40174,0.0,0.0,0.0
2026-08-05 13:03:00-04:00,771.5579223632812,771.6900024414062,771.4099731445312,771.6300048828125,38160,0.0,0.0,0.0
2026-08-05 13:04:00-04:00,771.6300048828125,771.6500244140625,771.2999877929688,771.405029296875,52670,0.0,0.0,0.0
2026-08-05 13:05:00-04:00,771.405029296875,771.5679931640625,771.2899780273438,771.510009765625,51728,0.0,0.0,0.0
2026-08-05 13:06:00-04:00,771.530029296875,771.5999755859375,771.0700073242188,771.1900024414062,56440,0.0,0.0,0.0
2026-08-05 13:07:00-04:00,771.1599731445312,771.509521484375,771.1199951171875,771.3400268554688,84844,0.0,0.0,0.0
2026-08-05 13:08:00-04:00,771.3250122070312,771.510009765625,771.260009765625,771.4249877929688,26738,0.0,0.0,0.0
2026-08-05 13:09:00-04:00,771.4249877929688,771.469970703125,771.27001953125,771.3200073242188,25484,0.0,0.0,0.0
2026-08-05 13:10:00-04:00,771.3300170898438,771.3900146484375,771.1199951171875,771.1199951171875,64153,0.0,0.0,0.0
2026-08-05 13:11:00-04:00,771.0999755859375,771.5750122070312,771.0399780273438,771.5750122070312,121470,0.0,0.0,0.0
2026-08-05 13:12:00-04:00,771.5800170898438,771.75,771.47998046875,771.6527099609375,71672,0.0,0.0,0.0
