Datetime,Open,High,Low,Close,Volume
2026-08-05 09:30:00-04:00,775.8499755859375,776.7899780273438,775.260009765625,776.1998901367188,2356246
2026-08-05 09:35:00-04:00,776.1900024414062,776.8499755859375,775.3040161132812,776.510009765625,2059541
2026-08-05 09:40:00-04:00,776.530029296875,776.8099975585938,775.8599853515625,776.47998046875,566173
2026-08-05 09:45:00-04:00,776.5399780273438,776.6599731445312,775.3400268554688,775.3900146484375,716822
2026-08-05 09:50:00-04:00,775.39501953125,775.889892578125,774.3900146484375,775.889892578125,921681
2026-08-05 09:55:00-04:00,775.8800048828125,776.70361328125,775.364990234375,776.70361328125,646807
2026-08-05 10:00:00-04:00,776.6699829101562,776.7000122070312,774.9500122070312,775.7899780273438,704641
2026-08-05 10:05:00-04:00,775.8099975585938,776.5499267578125,775.6199951171875,776.0599975585938,580664
2026-08-05 10:10:00-04:00,776.0700073242188,776.510009765625,775.7999877929688,776.1599731445312,344032
2026-08-05 10:15:00-04:00,776.1799926757812,776.4600219726562,775.6599731445312,775.6699829101562,268012
2026-08-05 10:20:00-04:00,775.6799926757812,775.8200073242188,774.77001953125,775.7550048828125,429630
2026-08-05 10:25:00-04:00,775.760009765625,776.1799926757812,774.75,774.7808837890625,494368
2026-08-05 10:30:00-04:00,774.780029296875,775.0200805664062,774.22998046875,774.5999755859375,617880
2026-08-05 10:35:00-04:00,774.5700073242188,774.8300170898438,773.8400268554688,773.9199829101562,774546
2026-08-05 10:40:00-04:00,773.9199829101562,774.4299926757812,773.6199951171875,774.0349731445312,595251
2026-08-05 10:45:00-04:00,774.030029296875,774.719970703125,773.844970703125,774.5750122070312,435589
2026-08-05 10:50:00-04:00,774.6046752929688,774.8400268554688,772.5700073242188,773.1300048828125,720034
2026-08-05 10:55:00-04:00,773.1599731445312,773.7598876953125,772.72998046875,773.469970703125,518821
2026-08-05 11:00:00-04:00,773.4600219726562,773.9500122070312,773.3499755859375,773.6300048828125,378838
2026-08-05 11:05:00-04:00,773.6300048828125,773.864990234375,773.1649780273438,773.6300048828125,413264
2026-08-05 11:10:00-04:00,773.6300048828125,773.9149780273438,773.010009765625,773.0599975585938,298736
2026-08-05 11:15:00-04:00,773.0700073242188,773.1599731445312,771.0,772.4199829101562,1022215
2026-08-05 11:20:00-04:00,772.409912109375,772.6699829101562,772.0800170898438,772.2691040039062,339239
2026-08-05 11:25:00-04:00,772.1500854492188,772.25,771.52001953125,771.7100219726562,530737
2026-08-05 11:30:00-04:00,771.7000122070312,772.52001953125,771.6799926757812,771.875,300651
2026-08-05 11:35:00-04:00,771.8800048828125,772.2999877929688,771.8099975585938,772.14501953125,317439
2026-08-05 11:40:00-04:00,772.1500244140625,772.260009765625,771.6749877929688,772.010009765625,279873
2026-08-05 11:45:00-04:00,772.02001953125,772.030029296875,771.25,771.340576171875,299266
2026-08-05 11:50:00-04:00,771.3375244140625,771.5750122070312,771.1300048828125,771.25,350842
2026-08-05 11:55:00-04:00,771.25,771.25,770.3300170898438,770.64501953125,644598
2026-08-05 12:00:00-04:00,770.6300048828125,771.02001953125,770.0800170898438,770.8400268554688,677692
2026-08-05 12:05:00-04:00,770.8400268554688,770.8699951171875,769.9099731445312,770.239990234375,536649
2026-08-05 12:10:00-04:00,770.239990234375,770.469970703125,769.9298095703125,770.4400024414062,392332
2026-08-05 12:15:00-04:00,770.4500122070312,771.1199951171875,770.22998046875,770.6099853515625,499198
2026-08-05 12:20:00-04:00,770.614990234375,771.760009765625,770.5599975585938,771.0800170898438,564366
2026-08-05 12:25:00-04:00,771.0750122070312,772.1199951171875,771.0599975585938,772.0999755859375,567115
2026-08-05 12:30:00-04:00,772.0900268554688,772.219970703125,771.2000122070312,771.6900024414062,427057
2026-08-05 12:35:00-04:00,771.6900024414062,771.8394775390625,771.3400268554688,771.5599975585938,247331
2026-08-05 12:40:00-04:00,771.5499877929688,772.0,771.3770751953125,771.5900268554688,324240
2026-08-05 12:45:00-04:00,771.5800170898438,771.75,771.2899780273438,771.4249877929688,195315
2026-08-05 12:50:00-04:00,771.4000244140625,772.0800170898438,771.385009765625,772.010009765625,449350
2026-08-05 12:55:00-04:00,772.010009765625,772.1699829101562,771.7050170898438,771.8524780273438,304185
2026-08-05 13:00:00-04:00,771.8900146484375,772.1599731445312,771.2999877929688,771.405029296875,237862
2026-08-05 13:05:00-04:00,771.405029296875,771.5999755859375,771.0700073242188,771.3200073242188,245234
2026-08-05 13:10:00-04:00,771.3300170898438,771.75,771.0399780273438,771.5,687575
2026-08-05 13:15:00-04:00,771.4801025390625,771.8049926757812,771.22998046875,771.3800048828125,245593
2026-08-05 13:20:00-04:00,771.4099731445312,771.4600219726562,771.010009765625,771.4249877929688,175531
2026-08-05 13:25:00-04:00,771.4298706054688,771.802490234375,771.260009765625,771.3400268554688,154836
2026-08-05 13:30:00-04:00,771.3300170898438,771.7296752929688,771.0700073242188,771.5900268554688,171307
2026-08-05 13:35:00-04:00,771.5900268554688,771.780029296875,771.4605102539062,771.6599731445312,182867
2026-08-05 13:40:00-04:00,771.6599731445312,772.010009765625,771.6599731445312,771.7017822265625,187951
2026-08-05 13:45:00-04:00,771.7000122070312,771.9249877929688,771.3300170898438,771.8300170898438,134714
2026-08-05 13:50:00-04:00,771.8300170898438,771.9600219726562,771.5900268554688,771.6400146484375,269325
2026-08-05 13:55:00-04:00,771.6300048828125,771.8400268554688,771.4600219726562,771.5549926757812,170417
2026-08-05 14:00:00-04:00,771.5599975585938,772.1699829101562,771.5399780273438,772.1201171875,511807
2026-08-05 14:05:00-04:00,772.1199951171875,772.25,771.6799926757812,771.9099731445312,319230
2026-08-05 14:10:00-04:00,771.9600219726562,772.10498046875,771.760986328125,771.7899780273438,441258
2026-08-05 14:15:00-04:00,771.7999877929688,772.0999755859375,771.6699829101562,772.0399780273438,235339
2026-08-05 14:20:00-04:00,772.0399780273438,772.0549926757812,771.7401123046875,771.8599853515625,229902
2026-08-05 14:25:00-04:00,771.8499755859375,772.1199951171875,771.8099975585938,771.9400024414062,341463
2026-08-05 14:30:00-04:00,771.9299926757812,771.9400024414062,771.2000122070312,771.3599853515625,400700
